"player_ID","Player","year_ID","Age","Tm","tm_gms","Tm_Net_Rtg","Pos","G","MP","MP_pct","PER","TS_pct","ThrPAr","FTr","ORB_pct","TRB_pct","AST_pct","STL_pct","BLK_pct","TOV_pct","USG_pct","OWS","DWS","WS","WS40","Composite_Rating","Wins_Generated"
"rodgesu01w","Sugar Rodgers",2016,26,"NYL",34,1,"G",33,1008,"72.3%",15.3,0.56,0.54,0.247,1.6,6.8,13.6,1.8,1.2,12.1,21.1,1.9,1.4,3.4,0.134,1,2.96
"zellosh01w","Shavonte Zellous",2016,29,"NYL",34,1,"G",33,770,"55.2%",13,0.519,0.115,0.535,2.7,5.9,15.4,1.9,0.6,13.6,18.4,1.1,1,2.1,0.107,-0.1,1.85
"wrighta01w","Tanisha Wright",2016,32,"NYL",34,1,"G",29,668,"47.9%",8.6,0.449,0.086,0.234,3.9,5.7,25.3,2,0.6,23.6,18.7,-0.8,0.8,0,0.002,-3.6,0.48
"boydbr01w","Brittany Boyd",2016,23,"NYL",34,1,"G",33,651,"46.7%",11.9,0.441,0.173,0.389,3,7.2,29.6,4.1,0.4,21.1,20.8,-0.6,1.3,0.8,0.047,-1.8,1.02
"stokeki01w","Kiah Stokes",2016,23,"NYL",34,1,"C",27,650,"46.6%",16.7,0.654,0,0.504,11.1,17.5,5,1.4,4.7,17.3,11.7,1.4,1.5,2.9,0.178,2.4,2.34
"cashsw01w","Swin Cash",2016,36,"NYL",34,1,"F",31,604,"43.3%",9.3,0.438,0.05,0.373,7.2,9.8,11.3,1.9,1.9,18,16.6,-0.5,1,0.5,0.033,-2.6,0.71
"swordca01w","Carolyn Swords",2016,26,"NYL",34,1,"C",34,596,"42.7%",13.2,0.593,0,0.263,10.6,14.9,6.4,0.6,2.8,18.2,13.3,0.9,0.9,1.8,0.121,0.3,1.55
"zahuiam01w","Amanda Zahui B.",2016,22,"NYL",34,1,"C",33,374,"26.8%",14.8,0.536,0.126,0.48,12.9,15.7,5.5,1.5,4.7,19.4,22.4,0.2,0.8,1,0.107,0.3,0.96
"allenre01w","Rebecca Allen",2016,23,"NYL",34,1,"F",21,280,"20.1%",14.7,0.574,0.306,0.153,4.9,7.1,6.9,1.6,3.2,11.1,18.4,0.5,0.4,0.9,0.134,0.9,0.81
"bonnede01w","DeWanna Bonner",2016,28,"PHO",34,1.7,"G-F",34,1064,"77.1%",18.8,0.563,0.419,0.463,4.9,10.4,13.5,2.1,1.5,11.4,21.1,2.7,1.2,4,0.149,1.9,3.6
"grinebr01w","Brittney Griner",2016,25,"PHO",34,1.7,"C",34,992,"71.9%",20.9,0.621,0,0.511,5.9,13.6,6.5,0.7,8.2,15,21.5,2.7,1.6,4.3,0.173,2.9,3.84
"tauradi01w","Diana Taurasi",2016,34,"PHO",34,1.7,"G",33,984,"71.3%",18.4,0.563,0.558,0.338,0.8,6.1,24,1.6,0.3,14.1,28.2,2.3,0.7,3,0.122,1.1,2.96
"dupreca01w","Candice Dupree",2016,31,"PHO",34,1.7,"F",32,930,"67.4%",16.5,0.577,0.004,0.256,5.2,11.2,11.7,1.4,0.4,9.8,17,2.3,0.8,3.1,0.134,1.1,2.79
"taylope01w","Penny Taylor",2016,35,"PHO",34,1.7,"F",25,643,"46.6%",22.2,0.645,0.483,0.359,1.9,8.9,24.5,3,1.3,14.8,20.2,2.5,0.9,3.4,0.212,4.1,2.88
"petroso01w","Sonja Petrovic",2016,27,"PHO",34,1.7,"F",31,459,"33.3%",11.2,0.558,0.264,0.388,6.8,9.1,7.1,2,1.2,17.5,17.1,0.5,0.4,0.9,0.082,-1.2,0.87
"bassmi01w","Mistie Bass",2016,32,"PHO",34,1.7,"F",33,434,"31.4%",10,0.522,0,0.338,8,9,9,1.9,1.9,17.9,11.8,0.4,0.4,0.8,0.073,-1.6,0.73
"hardili01w","Lindsey Harding",2016,32,"PHO",34,1.7,"G",21,329,"23.8%",9.3,0.45,0.062,0.284,1.1,6.6,21.1,1.7,0.5,17.3,15.3,-0.1,0.3,0.2,0.023,-3,0.32
"hardeal01w","Alex Harden",2016,23,"PHO",34,1.7,"G",28,210,"15.2%",9,0.489,0.3,0.05,5.9,6.4,9.7,2.9,1.5,18,10.8,0,0.2,0.3,0.05,-2.4,0.27
"boneke01w","Kelsey Bone",2016,24,"PHO",34,1.7,"C",20,194,"14.1%",3.2,0.413,0.03,0.149,9.6,15.3,9.6,0.8,0.4,25.9,22.7,-0.7,0.2,-0.5,-0.111,-7.6,-0.24
"harriis01w","Isabelle Harrison",2016,22,"PHO",34,1.7,"F",26,194,"14.1%",12.9,0.563,0,0.41,10.9,14.7,0.9,2.9,0.8,20,21.2,0,0.3,0.3,0.07,-1.2,0.37
"jeffemo01w","Moriah Jefferson",2016,22,"SAS",34,-10.7,"G",34,1034,"75.2%",16.4,0.499,0.203,0.205,1.7,4.2,28.7,2.8,0.3,11.1,23.8,1,0.8,1.8,0.071,-1.1,2
"currimo01w","Monique Currie",2016,33,"SAS",34,-10.7,"F",34,868,"63.1%",13.5,0.497,0.241,0.302,4.8,10.2,16.4,1.6,1.2,14.2,22.8,0.2,0.8,1.1,0.049,-2.2,1.22
"appelja01w","Jayne Appel-Marinelli",2016,28,"SAS",34,-10.7,"C",34,786,"57.2%",9.8,0.491,0.034,0.412,6.1,14,15.5,2,3.5,27.8,11.4,-0.4,1.3,0.9,0.046,-2.9,0.83
"hambyde01w","Dearica Hamby",2016,22,"SAS",34,-10.7,"F",25,633,"46.0%",11.1,0.49,0.073,0.432,6.6,12,7.5,1.1,1.5,15.2,19.7,-0.2,0.6,0.4,0.023,-3.3,0.55
"peterha01w","Haley Peters",2016,23,"SAS",34,-10.7,"F",34,594,"43.2%",6.8,0.424,0.335,0.172,3.1,7.9,8.6,1.1,0.9,10.8,20.1,-0.9,0.4,-0.5,-0.037,-5.6,-0.15
"colsosy01w","Sydney Colson",2016,26,"SAS",34,-10.7,"G",34,573,"41.7%",12.6,0.528,0.19,0.431,2.9,5.7,27.4,3.5,0.1,23.8,17.2,0.1,0.6,0.7,0.05,-2.3,0.77
"alexaka01w","Kayla Alexander",2016,25,"SAS",34,-10.7,"C",25,489,"35.6%",17,0.596,0,0.433,11.2,13.8,5.3,1.2,2.1,14.3,18.5,1.1,0.5,1.5,0.124,0.4,1.3
"ndouras01w","Astou Ndour",2016,21,"SAS",34,-10.7,"C",30,446,"32.4%",15.4,0.502,0.372,0.213,6.5,12.7,5.3,1.5,4.6,8.2,20.2,0.4,0.6,1,0.089,-0.8,0.93
"montgal01w","Alex Montgomery",2016,27,"SAS",34,-10.7,"G-F",25,357,"26.0%",8.6,0.431,0.327,0.122,4.9,8.9,19.6,1.5,0.9,16.2,15.9,-0.3,0.3,0,0,-4.3,0.13
"gwathja01w","Jazmon Gwathmey",2016,23,"SAS",34,-10.7,"G",22,351,"25.5%",6,0.436,0.346,0.167,3,6.5,7.9,1.2,1.8,11.6,12.5,-0.2,0.2,0,0.002,-4.7,0.06
"stewabr01w","Breanna Stewart",2016,21,"SEA",34,0.8,"F",34,1179,"86.4%",22.9,0.576,0.292,0.422,4.4,16.7,17.8,1.9,4.1,13.1,24.6,3.2,2.5,5.7,0.193,3.8,5.12
"birdsu01w","Sue Bird",2016,35,"SEA",34,0.8,"G",34,1076,"78.8%",16.4,0.573,0.455,0.157,0.7,5.6,31.9,1.6,0.4,18.1,20.2,2,0.9,2.9,0.108,0.4,2.9
"loydje01w","Jewell Loyd",2016,22,"SEA",34,0.8,"G",34,1075,"78.8%",18.2,0.543,0.292,0.325,4,6.7,19.9,2,0.7,12.8,25.7,2.2,1,3.2,0.118,1,3.2
"clarkal01w","Alysha Clark",2016,28,"SEA",34,0.8,"F",33,911,"66.7%",12.6,0.609,0.429,0.272,5.7,8.2,11.6,1.4,0.2,15.3,14.7,1.9,0.7,2.6,0.112,-0.1,2.21
"langhcr01w","Crystal Langhorne",2016,29,"SEA",34,0.8,"F",33,843,"61.8%",16.6,0.667,0.005,0.395,6.7,13.4,9.8,1.4,0.9,18.1,15.9,2,1,3.1,0.147,1.5,2.71
"tokasra01w","Ramu Tokashiki",2016,25,"SEA",34,0.8,"F",31,404,"29.6%",11.7,0.546,0.008,0.433,9.1,11.7,3.9,1.9,0.7,14.2,20.4,0.5,0.5,0.9,0.093,-0.8,0.85
"mosquka01w","Kaleena Mosqueda-Lewis",2016,22,"SEA",34,0.8,"F",32,395,"28.9%",9,0.525,0.656,0.119,2.6,4.1,11.5,0.7,0.4,14.1,21.9,0,0.1,0.1,0.015,-3.3,0.34
"quinnno01w","Noelle Quinn",2016,31,"SEA",34,0.8,"G",20,278,"20.4%",3.8,0.332,0.231,0.096,0.5,7.8,17.3,1.7,0.5,26,12.3,-0.7,0.3,-0.4,-0.054,-6,-0.13
"oheaje01w","Jenna O'Hea",2016,29,"SEA",34,0.8,"F",22,252,"18.5%",8.3,0.476,0.576,0.152,4.2,6.9,12,1.7,0.9,17.6,15.8,-0.1,0.2,0.1,0.018,-3.3,0.21
"thomakr01w","Krystal Thomas",2016,27,"SEA",34,0.8,"C",19,177,"13.0%",8.5,0.611,0,0.368,14,15.1,1.7,1.2,5.5,29,8.2,0.2,0.3,0.4,0.1,-1.2,0.34
"meessem01w","Emma Meesseman",2016,23,"WAS",34,-1.9,"C",34,996,"71.6%",22.9,0.6,0.17,0.216,8.2,11.5,16.2,2.2,2,9.3,22,3.8,1.2,4.9,0.199,3.9,4.3
"hillta01w","Tayler Hill",2016,25,"WAS",34,-1.9,"G",32,937,"67.4%",17.1,0.512,0.429,0.469,1.7,5.4,18.4,2,0.3,7.7,25.6,2.2,0.6,2.8,0.118,0.8,2.63
"ruffiti01w","Tierra Ruffin-Pratt",2016,25,"WAS",34,-1.9,"G",32,781,"56.2%",12.1,0.486,0.253,0.48,5.6,11.1,18.1,2.2,0.8,17,17,0.4,0.9,1.3,0.067,-1.4,1.36
"dolsost01w","Stefanie Dolson",2016,24,"WAS",34,-1.9,"C",34,765,"55.0%",16.2,0.559,0.121,0.336,7.6,12.5,9.3,0.9,3.3,12.1,19.4,1.6,0.8,2.3,0.122,0.7,2.13
"cloudna01w","Natasha Cloud",2016,24,"WAS",34,-1.9,"G",31,753,"54.2%",10.1,0.478,0.422,0.354,0.8,7.5,25.6,1.7,0.3,18.8,14,0.3,0.6,0.9,0.05,-2.2,1.03
"vaughki01w","Kia Vaughn",2016,29,"WAS",34,-1.9,"C",34,672,"48.3%",13.3,0.524,0,0.145,7.4,13.2,5.8,1.6,2.1,13.5,16.3,0.4,0.8,1.2,0.07,-1.2,1.27
"coppeka01w","Kahleah Copper",2016,21,"WAS",34,-1.9,"F-G",30,487,"35.0%",10.7,0.509,0.192,0.404,3.2,11.4,8.5,1.6,0.3,15.2,20.5,-0.1,0.5,0.4,0.034,-2.5,0.59
"lattaiv01w","Ivory Latta",2016,31,"WAS",34,-1.9,"G",22,458,"32.9%",10,0.491,0.633,0.265,2.4,4.9,16.2,0.9,0.2,14.3,21.8,0.1,0.1,0.2,0.015,-3.2,0.42
"hartlbr01w","Bria Hartley",2016,23,"WAS",34,-1.9,"G",24,406,"29.2%",11.2,0.514,0.436,0.338,2.7,7,23.6,1.3,0,18.6,21.3,0.2,0.2,0.4,0.037,-2.4,0.53
"hawkiti01w","Tianna Hawkins",2016,25,"WAS",34,-1.9,"F",24,252,"18.1%",13.7,0.6,0.259,0.247,11.6,14.1,7.6,1,1.2,19.6,21.4,0.4,0.2,0.6,0.091,-0.5,0.55
"malotal01w","Ally Malott",2016,23,"WAS",34,-1.9,"F",23,179,"12.9%",7.7,0.455,0.653,0.224,4.1,8.7,9.3,1.8,1.3,18.2,16.9,-0.2,0.2,0,-0.008,-4.2,0.08
"mccouan01w","Angel McCoughtry",2015,28,"ATL",34,-2.5,"F-G",34,1021,"74.5%",23.2,0.514,0.179,0.388,7.4,10.6,19.7,3.6,1.5,13.8,32.6,3,1.3,4.3,0.167,3.1,4.07
"hayesti01w","Tiffany Hayes",2015,25,"ATL",34,-2.5,"G",28,836,"61.0%",14.3,0.519,0.386,0.42,4.1,6.1,13.3,1.8,1.1,11.9,20.3,2.1,0.3,2.4,0.113,0.1,2.12
"lyttlsa01w","Sancho Lyttle",2015,31,"ATL",34,-2.5,"F",24,721,"52.6%",19,0.512,0.023,0.242,10.9,16.6,13.1,3.8,1.6,13.6,16.7,1.6,1.2,2.8,0.155,2,2.51
"schimsh01w","Shoni Schimmel",2015,23,"ATL",34,-2.5,"G",32,634,"46.3%",13.2,0.512,0.569,0.124,2.2,7.5,28.3,1.9,0.7,24.3,21.3,0.2,0.3,0.6,0.035,-2.1,0.92
"ajavoma01w","Matee Ajavon",2015,29,"ATL",34,-2.5,"G",33,580,"42.3%",13.7,0.5,0.11,0.448,4.2,8.5,23.4,4.1,0.7,23.5,18.9,0.3,0.8,1.1,0.074,-1,1.16
"henryan01w","Aneika Henry-Morello",2015,29,"ATL",34,-2.5,"F-C",29,518,"37.8%",10.3,0.521,0,0.246,9.5,15.7,3.7,0.9,4.1,23.8,15.7,0,0.5,0.4,0.035,-2.6,0.62
"hodgero01w","Roneeka Hodges",2015,32,"ATL",34,-2.5,"G",23,448,"32.7%",10.3,0.516,0.573,0.214,2.6,6.1,11.8,0.5,0.8,13.3,15.9,0.7,-0.1,0.7,0.058,-2,0.67
"cartesy01w","Sydney Carter",2015,24,"ATL",34,-2.5,"G",26,295,"21.5%",4,0.316,0.417,0.278,2,4.7,15.8,1.6,0.6,15.7,14,-0.5,0,-0.4,-0.057,-6.1,-0.15
"delleel01w","Elena Delle Donne",2015,25,"CHI",34,5.2,"G-F",31,1032,"75.1%",32.8,0.591,0.259,0.422,6.8,14.5,7.4,1.6,4.6,5.5,27.9,7.3,1.6,8.9,0.346,9.4,7.28
"vandeco01w","Courtney Vandersloot",2015,26,"CHI",34,5.2,"G",34,1015,"73.8%",19.6,0.56,0.286,0.225,2.5,6.5,30.8,2.3,1.3,17,18.3,3.4,0.9,4.3,0.169,2.5,3.73
"pondeca01w","Cappie Pondexter",2015,32,"CHI",34,5.2,"G",29,877,"63.8%",17.6,0.522,0.17,0.275,0.9,7.2,11.7,1.6,0.4,9,23.1,2.3,0.6,2.9,0.132,1.2,2.66
"quiglal01w","Allie Quigley",2015,29,"CHI",34,5.2,"G",32,720,"52.4%",15.8,0.513,0.326,0.142,1.6,4.5,12.6,0.9,1.7,11.5,24.1,1.3,0.2,1.5,0.082,-0.5,1.62
"brelaje01w","Jessica Breland",2015,27,"CHI",34,5.2,"F",33,706,"51.4%",17.1,0.496,0,0.148,11.6,15.8,9.3,1.7,3.8,12.5,16.1,1.4,1,2.4,0.137,1.2,2.16
"dossacl01w","Clarissa Dos Santos",2015,27,"CHI",34,5.2,"C",31,544,"39.6%",13.1,0.503,0,0.34,11.8,15.2,6.1,1.7,2.5,19,16.3,0.6,0.6,1.2,0.09,-0.7,1.15
"laneybe01w","Betnijah Laney",2015,21,"CHI",34,5.2,"G-F",32,411,"29.9%",8.7,0.431,0.061,0.232,5.1,9.5,6.8,2,1.1,14.2,13.7,0,0.4,0.3,0.034,-2.9,0.43
"youngta01w","Tamera Young",2015,28,"CHI",34,5.2,"F",19,325,"23.6%",10.9,0.469,0,0.367,5.7,9.7,11.3,1.7,1.4,15.6,14.9,0.3,0.3,0.6,0.07,-1.6,0.55
"faulkja01w","Jamierra Faulkner",2015,23,"CHI",34,5.2,"G",33,316,"23.0%",13.5,0.467,0.165,0.195,1.5,6,29.3,2.3,1.7,21.3,25.8,-0.1,0.3,0.2,0.02,-2.5,0.4
"parkech01w","Cheyenne Parker",2015,22,"CHI",34,5.2,"F",30,279,"20.3%",10.2,0.405,0,0.371,12.5,15.3,3.2,1.3,5.7,16.4,15.5,-0.1,0.4,0.2,0.034,-2.7,0.32
"boneke01w","Kelsey Bone",2015,23,"CON",34,-2.2,"C",34,961,"69.1%",19.8,0.526,0.007,0.222,6.2,13.7,14.8,1.5,1.6,13.7,27.1,1.8,0.9,2.7,0.11,1.1,2.84
"littlca01w","Camille Little",2015,30,"CON",34,-2.2,"F",34,918,"66.0%",11.6,0.508,0.433,0.126,6.1,8.5,9.9,2.5,0.6,17.4,16.9,0.7,0.6,1.3,0.058,-1.7,1.48
"thomaja01w","Jasmine Thomas",2015,25,"CON",34,-2.2,"G",34,907,"65.2%",11.4,0.419,0.341,0.197,2.6,8.9,25,2.4,1.2,18.9,20.9,-0.6,0.8,0.2,0.009,-3,0.89
"bentlal01w","Alex Bentley",2015,24,"CON",34,-2.2,"G",25,749,"53.9%",17.4,0.496,0.334,0.153,0.2,4.1,12.9,3.5,0.5,7.3,24.7,1.4,0.7,2.1,0.112,0.7,2.08
"thomaal01w","Alyssa Thomas",2015,23,"CON",34,-2.2,"F",24,623,"44.8%",14.5,0.491,0,0.619,12,12.8,9,2.5,0.6,16.4,19.1,0.9,0.5,1.4,0.088,-0.4,1.39
"stricsh01w","Shekinna Stricklen",2015,24,"CON",34,-2.2,"F-G",34,599,"43.1%",16.4,0.54,0.615,0.121,5.1,6.7,6.8,1.7,1.1,7.6,20.4,1.7,0.2,1.9,0.124,0.8,1.71
"graych01w","Chelsea Gray",2015,22,"CON",34,-2.2,"G",34,543,"39.1%",17.8,0.523,0.325,0.241,4,9.1,31.4,2.2,0.7,20.8,24.2,0.9,0.4,1.3,0.093,0.3,1.4
"pederka01w","Kayla Pedersen",2015,26,"CON",34,-2.2,"F",33,510,"36.7%",11.6,0.484,0,0.256,6.9,10.7,12.6,2.4,1.3,16.7,10.9,0.6,0.5,1.1,0.084,-1,0.99
"fariske01w","Kelly Faris",2015,24,"CON",34,-2.2,"G",32,465,"33.4%",8.4,0.49,0.345,0.321,3.9,7.5,10.6,1.4,0.5,13.5,11.1,0.5,0.1,0.7,0.059,-2.3,0.63
"lacyje01w","Jennifer Lacy",2015,32,"CON",34,-2.2,"F",19,318,"22.9%",15.9,0.577,0.485,0.374,4.2,9,3.9,1.2,2.3,10.1,18.7,0.9,0.2,1.1,0.138,1.1,0.95
"williel01w","Elizabeth Williams",2015,22,"CON",34,-2.2,"C-F",21,246,"17.7%",17.8,0.547,0,0.472,10.9,17.5,5.6,1.3,6.2,14.7,14.1,0.5,0.4,0.9,0.139,1.5,0.78
"colemma01w","Marissa Coleman",2015,28,"IND",34,2.5,"G-F",34,842,"61.4%",14.3,0.485,0.378,0.239,4.6,8.8,12,2.6,1,14.7,23.1,0.6,1.1,1.7,0.079,-0.6,1.86
"johnssh02w","Shenise Johnson",2015,24,"IND",34,2.5,"G",31,811,"59.2%",18.7,0.574,0.29,0.317,5.7,11.7,17,2.3,0.5,16,19.6,2.4,1.1,3.5,0.172,2.6,3.05
"catchta01w","Tamika Catchings",2015,35,"IND",34,2.5,"F",30,799,"58.3%",22.9,0.503,0.187,0.44,7.6,16.5,15.9,3.6,2.5,11.4,25,2.4,1.9,4.2,0.212,4.4,3.7
"januabr01w","Briann January",2015,28,"IND",34,2.5,"G",29,784,"57.2%",12.1,0.548,0.305,0.305,2.1,4.1,21.5,2,0.6,22.6,16.1,1,0.6,1.6,0.081,-0.9,1.6
"clarela01w","Layshia Clarendon",2015,24,"IND",34,2.5,"G",29,602,"43.9%",11.7,0.513,0.185,0.197,5.5,8,17,1.7,0,20,17.7,0.5,0.5,1,0.067,-1.3,1.1
"kizerly01w","Lynetta Kizer",2015,25,"IND",34,2.5,"F",33,591,"43.1%",15.5,0.542,0.009,0.254,8.6,12.1,4.4,1.7,1.1,15.4,23,1,0.7,1.7,0.116,0.6,1.64
"zellosh01w","Shavonte Zellous",2015,28,"IND",34,2.5,"G",23,511,"37.3%",13.2,0.489,0.18,0.516,2.8,6.5,14.9,2.3,1.3,12,19.9,0.8,0.6,1.4,0.11,0,1.28
"achonna01w","Natalie Achonwa",2015,22,"IND",34,2.5,"C",28,484,"35.3%",18.9,0.594,0,0.394,9.8,12.4,7,1.5,2.2,16.5,21,1.4,0.6,2,0.162,2.4,1.77
"lucasma01w","Maggie Lucas",2015,23,"IND",34,2.5,"G",30,451,"32.9%",11.4,0.527,0.572,0.255,0.3,3.4,10.2,1.3,0.6,10.5,18.1,0.9,0.2,1.1,0.098,-0.6,0.99
"larkier01w","Erlana Larkins",2015,29,"IND",34,2.5,"F",21,352,"25.7%",14.7,0.489,0,0.644,11.8,15.6,12.9,3,0.9,16.5,11.7,0.7,0.6,1.3,0.144,1.2,1.08
"howarna01w","Natasha Howard",2015,23,"IND",34,2.5,"F",30,343,"25.0%",10.7,0.437,0.016,0.347,9.7,14.2,6.9,2,3.2,16.4,22.6,-0.2,0.5,0.3,0.039,-2.2,0.48
"pohleje01w","Jeanette Pohlen-Mavunga",2015,26,"IND",34,2.5,"G",26,259,"18.9%",10.5,0.567,0.731,0.154,2.3,5.3,10.2,2.6,0.3,16.5,11.6,0.4,0.3,0.6,0.1,-0.7,0.56
"lavenja01w","Jantel Lavender",2015,26,"LAS",34,-1.3,"C",34,1148,"83.8%",19.7,0.565,0.022,0.189,7.7,15.2,10.5,0.7,2.9,14.2,21.6,2.7,1.1,3.8,0.131,1.4,3.64
"tolivkr01w","Kristi Toliver",2015,28,"LAS",34,-1.3,"G",28,864,"63.1%",16.1,0.583,0.423,0.272,1.5,4.6,21.4,1.5,0.1,17.5,20.3,2,0.1,2.2,0.1,0,2.13
"ogwumnn01w","Nneka Ogwumike",2015,24,"LAS",34,-1.3,"F",24,784,"57.2%",22.5,0.587,0.043,0.346,8,13.2,12.4,1.7,1.1,11.8,22.8,3,0.7,3.7,0.191,3.4,3.27
"johnste01w","Temeka Johnson",2015,32,"LAS",34,-1.3,"G",34,720,"52.6%",9.4,0.424,0.371,0.237,2,7,27.5,1.8,0,19.9,17.4,-0.2,0.3,0.2,0.009,-3.6,0.53
"toloma01w","Marianna Tolo",2015,25,"LAS",34,-1.3,"C",28,531,"38.8%",10,0.516,0.06,0.308,5.2,9.7,9.1,0.7,4.2,16.9,14.7,0.4,0.4,0.8,0.061,-2.1,0.77
"dabonan01w","Ana Dabovic",2015,25,"LAS",34,-1.3,"G",24,530,"38.7%",13.3,0.556,0.361,0.313,2.7,4.6,15.5,2.2,0.2,16.7,20.9,0.8,0.2,1,0.078,-1.1,1.03
"hamsoje01w","Jennifer Hamson",2015,23,"LAS",34,-1.3,"C",25,163,"11.9%",14.6,0.479,0,1,12.8,14.1,5.1,2,6.4,10.7,14,0.2,0.2,0.4,0.104,-0.2,0.39
"moorema01w","Maya Moore",2015,26,"MIN",34,5,"F",33,1102,"80.7%",25.5,0.535,0.339,0.281,6.6,11.8,20.7,2.7,1.9,11,30.3,4.1,2.4,6.5,0.235,5.6,5.78
"brunsre01w","Rebekkah Brunson",2015,33,"MIN",34,5,"F",34,945,"69.2%",16.5,0.51,0.017,0.281,10.9,17.2,10.8,2.1,2.4,17,15.4,1.5,2.2,3.7,0.155,2,3.26
"whaleli01w","Lindsay Whalen",2015,33,"MIN",34,5,"G",29,874,"64.0%",14.3,0.533,0.053,0.29,2.2,5.8,24.2,0.7,0.3,17.3,19.1,1.6,0.8,2.4,0.11,0.4,2.35
"cruzan01w","Anna Cruz",2015,28,"MIN",34,5,"G",22,640,"46.9%",11.4,0.532,0.234,0.182,1.8,7.3,17.3,1.8,0.5,22.4,15.6,0.2,1,1.2,0.074,-1,1.27
"jonesas01w","Asjha Jones",2015,34,"MIN",34,5,"F",31,541,"39.6%",10.6,0.429,0.022,0.162,5.5,9.3,16.2,1.7,2.2,14.6,20,-0.3,0.9,0.6,0.048,-1.9,0.85
"peterde01w","Devereaux Peters",2015,25,"MIN",34,5,"F",33,481,"35.2%",11.8,0.497,0.082,0.153,7.4,13.7,9.2,0.8,4.8,22.3,13.1,0.1,1,1.1,0.088,-0.6,1.05
"listtotr01","Tricia Liston",2015,23,"MIN",34,5,"F",31,372,"27.3%",12.2,0.615,0.778,0.123,1.6,5.1,9.8,1.1,0.2,9.5,11.8,1,0.4,1.3,0.145,0.9,1.1
"montgre01w","Renee Montgomery",2015,28,"MIN",34,5,"G",19,340,"24.9%",11.4,0.443,0.47,0.12,1.4,3.8,23.8,2,0.2,13.4,19.5,0.1,0.4,0.5,0.06,-1.4,0.61
"charlti01w","Tina Charles",2015,26,"NYL",34,4.4,"C",34,1053,"76.9%",21,0.493,0.009,0.245,8.1,16.1,17.3,1.2,1.9,12.2,29.1,1.8,2.4,4.2,0.158,2.8,4.07
"stokeki01w","Kiah Stokes",2015,22,"NYL",34,4.4,"C",34,862,"62.9%",15.1,0.576,0.013,0.32,8.2,15,5.1,1.5,6.6,17.8,11,1.3,2.4,3.7,0.171,2.1,3.04
"wrighta01w","Tanisha Wright",2015,31,"NYL",34,4.4,"G",34,805,"58.8%",12.3,0.514,0.156,0.335,3.2,5.9,25.7,1.8,0.3,23.1,17.9,0.6,1.3,1.9,0.095,-0.3,1.87
"princep01w","Epiphanny Prince",2015,27,"NYL",34,4.4,"G",24,686,"50.1%",24.1,0.561,0.251,0.241,3.3,6,24.5,3.6,0.6,10.6,23.9,2.8,1.5,4.3,0.25,5.8,3.64
"carsoes01w","Essence Carson",2015,28,"NYL",34,4.4,"F-G",33,642,"46.9%",9.9,0.45,0.239,0.215,3.3,6.9,11.9,1.2,0.8,12.5,18.2,0.1,1,1.1,0.068,-1.4,1.14
"rodgesu01w","Sugar Rodgers",2015,25,"NYL",34,4.4,"G",33,618,"45.1%",14.1,0.485,0.518,0.271,4.4,7,14.1,2,1,10.7,22.9,1.1,1.1,2.2,0.142,1.2,1.9
"cashsw01w","Swin Cash",2015,35,"NYL",34,4.4,"F",34,592,"43.2%",8.4,0.466,0.241,0.39,4.6,8.2,13.3,0.8,0.4,18.3,15.6,0.1,0.8,0.9,0.063,-1.8,0.94
"swordca01w","Carolyn Swords",2015,25,"NYL",34,4.4,"C",34,510,"37.2%",15,0.563,0,0.356,11.8,15.7,7.1,1.9,3.7,19.5,17,0.9,1.3,2.2,0.171,2.1,1.8
"boydbr01w","Brittany Boyd",2015,22,"NYL",34,4.4,"G",30,430,"31.4%",19,0.507,0.199,0.669,4.7,11.1,29.7,4.3,0.4,19.7,25.8,0.6,1.2,1.8,0.172,2.8,1.67
"wiggica01w","Candice Wiggins",2015,28,"NYL",34,4.4,"G",32,413,"30.1%",5.4,0.462,0.58,0.216,2,8.6,10.2,1.7,0.6,24.9,14.2,-0.5,0.8,0.3,0.029,-3.2,0.37
"warleav01w","Avery Warley-Talbert",2015,28,"NYL",34,4.4,"C",26,179,"13.1%",7.5,0.423,0,0.486,15.9,23.4,3.6,2.1,1.4,31.9,16.8,-0.4,0.5,0.1,0.029,-2.9,0.19
"bonnede01w","DeWanna Bonner",2015,27,"PHO",34,3.8,"G-F",33,1099,"79.4%",21,0.514,0.282,0.483,4.2,10.1,18.8,2.2,2,10.6,24.9,3.1,1.9,5,0.182,3.2,4.43
"dupreca01w","Candice Dupree",2015,30,"PHO",34,3.8,"F",33,1028,"74.2%",19.7,0.554,0.003,0.269,4.9,9.7,10.9,1.8,0.9,10.3,22,2.8,1.4,4.2,0.163,2.5,3.78
"grinebr01w","Brittney Griner",2015,24,"PHO",34,3.8,"C",26,799,"57.7%",26.1,0.621,0,0.492,6.8,15.6,8.7,0.5,10.2,15,22.5,2.8,2,4.8,0.242,5.7,4.17
"mitchle01w","Leilani Mitchell",2015,30,"PHO",34,3.8,"G",34,782,"56.5%",12.2,0.505,0.519,0.126,1.9,5.5,20.3,2.4,0.4,17.5,16.9,0.6,1,1.5,0.078,-1,1.54
"currimo01w","Monique Currie",2015,32,"PHO",34,3.8,"F",34,724,"52.3%",14.3,0.514,0.304,0.233,3.3,9,13,2.3,1.3,13.9,21.6,0.8,1.2,1.9,0.106,0.1,1.81
